"Site" "ss_data" "size"
"1524" "Dilumacad" "5.50314287630702" -0.0999999999999996
"1525" "Dilumacad" "5.55460140444881" 0
"1526" "Dilumacad" "5.60443012366196" 0.100000000000001
"1527" "Dilumacad" "5.65229029997386" 0.200000000000001
"1528" "Dilumacad" "5.69779662942956" 0.300000000000001
"1529" "Dilumacad" "5.74051181881539" 0.4
"1530" "Dilumacad" "5.77994079581309" 0.5
"1531" "Dilumacad" "3.23301310856011" 0.600000000000001
"1532" "Dilumacad" "2.00704281985231" 0.700000000000001
"1533" "Dilumacad" "1.40066560807567" 0.800000000000001
"1534" "Dilumacad" "1.08787985345998" 0.9
"1535" "Dilumacad" "0.916519905721526" 1
"1536" "Dilumacad" "0.814452212939886" 1.1
"1537" "Dilumacad" "0.746789597151621" 1.2
"1538" "Dilumacad" "0.696414467605789" 1.3
"1539" "Dilumacad" "0.65492567700042" 1.4
"1540" "Dilumacad" "0.393162070001523" 1.5
"1541" "Dilumacad" "0.256339190324198" 1.6
"1542" "Dilumacad" "0.181459923316787" 1.7
"1543" "Dilumacad" "0.138200777764807" 1.8
"1544" "Dilumacad" "0.111667547699462" 1.9
"1545" "Dilumacad" "0.0624801129721832" 2
"1546" "Dilumacad" "0.0357121917390576" 2.1
"1547" "Dilumacad" "0.0208835023859587" 2.2
"1548" "Dilumacad" "0.0125119507498967" 2.3
"1549" "Dilumacad" "0.00769013705622447" 2.4
"1550" "Dilumacad" "0.00485376257184902" 2.5
"1551" "Dilumacad" "0.0031482912469357" 2.6
"1552" "Dilumacad" "0.00209937397313004" 2.7
"1553" "Dilumacad" "0.00143923612798521" 2.8
"1554" "Dilumacad" "0.00101404631987713" 2.9
"1555" "Dilumacad" "0.000733823988025478" 3
"1556" "Dilumacad" "0.000544966114476206" 3.1
"1557" "Dilumacad" "0.00041495686747083" 3.2
"1558" "Dilumacad" "0.000323729441477522" 3.3
"1559" "Dilumacad" "0.000258714503661944" 3.4
"1560" "Dilumacad" "0.000211967921891814" 3.5
"1561" "Pinasil" "0" -12
"1562" "Pinasil" "0" -11.9
"1563" "Pinasil" "0" -11.8
"1564" "Pinasil" "0" -11.7
"1565" "Pinasil" "0" -11.6
"1566" "Pinasil" "0" -11.5
"1567" "Pinasil" "0" -11.4
"1568" "Pinasil" "0" -11.3
"1569" "Pinasil" "0" -11.2
"1570" "Pinasil" "0" -11.1
"1571" "Pinasil" "0" -11
"1572" "Pinasil" "0" -10.9
"1573" "Pinasil" "0" -10.8
"1574" "Pinasil" "0" -10.7
"1575" "Pinasil" "0" -10.6
"1576" "Pinasil" "0" -10.5
"1577" "Pinasil" "0" -10.4
"1578" "Pinasil" "0" -10.3
"1579" "Pinasil" "0" -10.2
"1580" "Pinasil" "0" -10.1
"1581" "Pinasil" "0" -10
"1582" "Pinasil" "0" -9.9
"1583" "Pinasil" "0" -9.8
"1584" "Pinasil" "0" -9.7
"1585" "Pinasil" "0" -9.6
"1586" "Pinasil" "0" -9.5
"1587" "Pinasil" "0" -9.4
"1588" "Pinasil" "0" -9.3
"1589" "Pinasil" "0" -9.2
"1590" "Pinasil" "0" -9.1
"1591" "Pinasil" "0" -9
"1592" "Pinasil" "0" -8.9
"1593" "Pinasil" "0" -8.8
"1594" "Pinasil" "0" -8.7
"1595" "Pinasil" "0" -8.6
"1596" "Pinasil" "0" -8.5
"1597" "Pinasil" "0" -8.4
"1598" "Pinasil" "0" -8.3
"1599" "Pinasil" "0" -8.2
"1600" "Pinasil" "0" -8.1
"1601" "Pinasil" "0" -8
"1602" "Pinasil" "0" -7.9
"1603" "Pinasil" "0" -7.8
"1604" "Pinasil" "0" -7.7
"1605" "Pinasil" "0" -7.6
"1606" "Pinasil" "0" -7.5
"1607" "Pinasil" "0" -7.4
"1608" "Pinasil" "0" -7.3
"1609" "Pinasil" "0" -7.2
"1610" "Pinasil" "0" -7.1
"1611" "Pinasil" "0" -7
"1612" "Pinasil" "0" -6.9
"1613" "Pinasil" "0" -6.8
"1614" "Pinasil" "0" -6.7
"1615" "Pinasil" "0" -6.6
"1616" "Pinasil" "0" -6.5
"1617" "Pinasil" "0" -6.4
"1618" "Pinasil" "0" -6.3
"1619" "Pinasil" "0" -6.2
"1620" "Pinasil" "0" -6.1
"1621" "Pinasil" "0" -6
"1622" "Pinasil" "0" -5.9
"1623" "Pinasil" "0" -5.8
"1624" "Pinasil" "0" -5.7
"1625" "Pinasil" "0" -5.6
"1626" "Pinasil" "0" -5.5
"1627" "Pinasil" "0" -5.4
"1628" "Pinasil" "0" -5.3
"1629" "Pinasil" "0" -5.2
"1630" "Pinasil" "0" -5.1
"1631" "Pinasil" "0" -5
"1632" "Pinasil" "0" -4.9
"1633" "Pinasil" "0" -4.8
"1634" "Pinasil" "0" -4.7
"1635" "Pinasil" "0" -4.6
"1636" "Pinasil" "0" -4.5
"1637" "Pinasil" "0" -4.4
"1638" "Pinasil" "0" -4.3
"1639" "Pinasil" "0" -4.2
"1640" "Pinasil" "0" -4.1
"1641" "Pinasil" "0" -4
"1642" "Pinasil" "0" -3.9
"1643" "Pinasil" "0" -3.8
"1644" "Pinasil" "0" -3.7
"1645" "Pinasil" "0" -3.6
"1646" "Pinasil" "0" -3.5
"1647" "Pinasil" "0" -3.4
"1648" "Pinasil" "0" -3.3
"1649" "Pinasil" "0" -3.2
"1650" "Pinasil" "0" -3.1
"1651" "Pinasil" "0" -3
"1652" "Pinasil" "0" -2.9
"1653" "Pinasil" "0" -2.8
"1654" "Pinasil" "0" -2.7
"1655" "Pinasil" "0" -2.6
"1656" "Pinasil" "0" -2.5
"1657" "Pinasil" "0" -2.4
"1658" "Pinasil" "0" -2.3
"1659" "Pinasil" "0" -2.2
"1660" "Pinasil" "0" -2.1
"1661" "Pinasil" "0" -2
"1662" "Pinasil" "0" -1.9
"1663" "Pinasil" "0" -1.8
"1664" "Pinasil" "0" -1.7
"1665" "Pinasil" "0" -1.6
"1666" "Pinasil" "10" -1.5
"1667" "Pinasil" "9.79987060222618" -1.4
"1668" "Pinasil" "9.60272024423078" -1.3
"1669" "Pinasil" "9.40839510133362" -1.2
"1670" "Pinasil" "9.21673391617117" -1.1
"1671" "Pinasil" "9.02756710382591" -1
"1672" "Pinasil" "8.84071579233048" -0.899999999999999
"1673" "Pinasil" "8.65599079957062" -0.799999999999999
"1674" "Pinasil" "8.47319154979732" -0.699999999999999
"1675" "Pinasil" "8.29210493588548" -0.6
"1676" "Pinasil" "8.11250413732071" -0.5
"1677" "Pinasil" "7.93414740888749" -0.399999999999999
"1678" "Pinasil" "7.75677686143532" -0.299999999999999
"1679" "Pinasil" "7.5801172642301" -0.199999999999999
"1680" "Pinasil" "7.40387490861499" -0.0999999999999996
"1681" "Pinasil" "7.22773658542272" 0
"1682" "Pinasil" "7.05136874423922" 0.100000000000001
"1683" "Pinasil" "6.87441692169247" 0.200000000000001
"1684" "Pinasil" "6.69650554888726" 0.300000000000001
"1685" "Pinasil" "6.5172382753317" 0.4
"1686" "Pinasil" "6.33619897845828" 0.5
"1687" "Pinasil" "6.15295366415648" 0.600000000000001
"1688" "Pinasil" "5.96705350416781" 0.700000000000001
"1689" "Pinasil" "5.77803929969648" 0.800000000000001
"1690" "Pinasil" "5.58544770509201" 0.9
"1691" "Pinasil" "5.38881958755946" 1
"1692" "Pinasil" "5.18771093321957" 1.1
"1693" "Pinasil" "1.30244650519993" 1.2
"1694" "Pinasil" "0.387999095793374" 1.3
"1695" "Pinasil" "0.186382929801719" 1.4
"1696" "Pinasil" "0.111449424247038" 1.5
"1697" "Pinasil" "0.0778954771002536" 1.6
"1698" "Pinasil" "0.0648547223169741" 1.7
"1699" "Pinasil" "0.0564230093238032" 1.8
"1700" "Pinasil" "0.0263773685457381" 1.9
"1701" "Pinasil" "0.0200236477928743" 2
"1702" "Pinasil" "0.0159797333861453" 2.1
"1703" "Pinasil" "0.0131934303489908" 2.2
"1704" "Pinasil" "0.00914506332952746" 2.3
"1705" "Pinasil" "0.00664730167914094" 2.4
"1706" "Pinasil" "0.00572094182064168" 2.5
"1707" "Pinasil" "0.00492700794140885" 2.6
"1708" "Pinasil" "0.00421723731181686" 2.7
"1709" "Pinasil" "0.00300019632164898" 2.8
"1710" "Pinasil" "0.00214161332933513" 2.9
"1711" "Pinasil" "0.00153171659943622" 3
"1712" "Pinasil" "0.00109580480882739" 3.1
"1713" "Pinasil" "0.000782748246995581" 3.2
"1714" "Pinasil" "0.000557281250501423" 3.3
"1715" "Pinasil" "0.000394839224637509" 3.4
"1716" "Pinasil" "0.000278102566867998" 3.5
"1717" "Tres_Marias" "0" -12
"1718" "Tres_Marias" "0" -11.9
"1719" "Tres_Marias" "0" -11.8
"1720" "Tres_Marias" "0" -11.7
"1721" "Tres_Marias" "0" -11.6
"1722" "Tres_Marias" "0" -11.5
"1723" "Tres_Marias" "0" -11.4
"1724" "Tres_Marias" "0" -11.3
"1725" "Tres_Marias" "0" -11.2
"1726" "Tres_Marias" "0" -11.1
"1727" "Tres_Marias" "0" -11
"1728" "Tres_Marias" "0" -10.9
"1729" "Tres_Marias" "0" -10.8
"1730" "Tres_Marias" "0" -10.7
"1731" "Tres_Marias" "0" -10.6
"1732" "Tres_Marias" "0" -10.5
"1733" "Tres_Marias" "0" -10.4
"1734" "Tres_Marias" "0" -10.3
"1735" "Tres_Marias" "0" -10.2
"1736" "Tres_Marias" "0" -10.1
"1737" "Tres_Marias" "0" -10
"1738" "Tres_Marias" "0" -9.9
"1739" "Tres_Marias" "0" -9.8
"1740" "Tres_Marias" "0" -9.7
"1741" "Tres_Marias" "0" -9.6
"1742" "Tres_Marias" "0" -9.5
"1743" "Tres_Marias" "0" -9.4
"1744" "Tres_Marias" "0" -9.3
"1745" "Tres_Marias" "0" -9.2
"1746" "Tres_Marias" "0" -9.1
"1747" "Tres_Marias" "0" -9
"1748" "Tres_Marias" "0" -8.9
"1749" "Tres_Marias" "0" -8.8
"1750" "Tres_Marias" "0" -8.7
"1751" "Tres_Marias" "0" -8.6
"1752" "Tres_Marias" "0" -8.5
"1753" "Tres_Marias" "0" -8.4
"1754" "Tres_Marias" "0" -8.3
"1755" "Tres_Marias" "0" -8.2
"1756" "Tres_Marias" "0" -8.1
"1757" "Tres_Marias" "0" -8
"1758" "Tres_Marias" "0" -7.9
"1759" "Tres_Marias" "0" -7.8
"1760" "Tres_Marias" "0" -7.7
"1761" "Tres_Marias" "0" -7.6
"1762" "Tres_Marias" "0" -7.5
"1763" "Tres_Marias" "0" -7.4
"1764" "Tres_Marias" "0" -7.3
"1765" "Tres_Marias" "0" -7.2
"1766" "Tres_Marias" "0" -7.1
"1767" "Tres_Marias" "0" -7
"1768" "Tres_Marias" "0" -6.9
"1769" "Tres_Marias" "0" -6.8
"1770" "Tres_Marias" "0" -6.7
"1771" "Tres_Marias" "0" -6.6
"1772" "Tres_Marias" "0" -6.5
"1773" "Tres_Marias" "0" -6.4
"1774" "Tres_Marias" "0" -6.3
"1775" "Tres_Marias" "0" -6.2
"1776" "Tres_Marias" "0" -6.1
"1777" "Tres_Marias" "0" -6
"1778" "Tres_Marias" "0" -5.9
"1779" "Tres_Marias" "0" -5.8
"1780" "Tres_Marias" "0" -5.7
"1781" "Tres_Marias" "0" -5.6
"1782" "Tres_Marias" "0" -5.5
"1783" "Tres_Marias" "0" -5.4
"1784" "Tres_Marias" "0" -5.3
"1785" "Tres_Marias" "0" -5.2
"1786" "Tres_Marias" "0" -5.1
"1787" "Tres_Marias" "0" -5
"1788" "Tres_Marias" "0" -4.9
"1789" "Tres_Marias" "0" -4.8
"1790" "Tres_Marias" "0" -4.7
"1791" "Tres_Marias" "0" -4.6
"1792" "Tres_Marias" "0" -4.5
"1793" "Tres_Marias" "0" -4.4
"1794" "Tres_Marias" "0" -4.3
"1795" "Tres_Marias" "0" -4.2
"1796" "Tres_Marias" "0" -4.1
"1797" "Tres_Marias" "0" -4
"1798" "Tres_Marias" "0" -3.9
"1799" "Tres_Marias" "0" -3.8
"1800" "Tres_Marias" "0" -3.7
"1801" "Tres_Marias" "0" -3.6
"1802" "Tres_Marias" "0" -3.5
"1803" "Tres_Marias" "0" -3.4
"1804" "Tres_Marias" "0" -3.3
"1805" "Tres_Marias" "0" -3.2
"1806" "Tres_Marias" "0" -3.1
"1807" "Tres_Marias" "0" -3
"1808" "Tres_Marias" "0" -2.9
"1809" "Tres_Marias" "0" -2.8
"1810" "Tres_Marias" "0" -2.7
"1811" "Tres_Marias" "0" -2.6
"1812" "Tres_Marias" "0" -2.5
"1813" "Tres_Marias" "0" -2.4
"1814" "Tres_Marias" "0" -2.3
"1815" "Tres_Marias" "0" -2.2
"1816" "Tres_Marias" "0" -2.1
"1817" "Tres_Marias" "0" -2
"1818" "Tres_Marias" "0" -1.9
"1819" "Tres_Marias" "0" -1.8
"1820" "Tres_Marias" "0" -1.7
"1821" "Tres_Marias" "0" -1.6
"1822" "Tres_Marias" "10" -1.5
"1823" "Tres_Marias" "7.9673717727102" -1.4
"1824" "Tres_Marias" "6.51481000640096" -1.3
"1825" "Tres_Marias" "5.52511342854649" -1.2
"1826" "Tres_Marias" "4.88737488754636" -1.1
"1827" "Tres_Marias" "4.50540336259367" -1
"1828" "Tres_Marias" "4.30111055979076" -0.899999999999999
"1829" "Tres_Marias" "4.21414588789086" -0.799999999999999
"1830" "Tres_Marias" "4.1996827436259" -0.699999999999999
"1831" "Tres_Marias" "4.22570237591338" -0.6
"1832" "Tres_Marias" "4.26470618858961" -0.5
"1833" "Tres_Marias" "4.30318279958672" -0.399999999999999
"1834" "Tres_Marias" "4.34099091685104" -0.299999999999999
"1835" "Tres_Marias" "4.37796891658776" -0.199999999999999
"1836" "Tres_Marias" "4.41393219709659" -0.0999999999999996
"1837" "Tres_Marias" "4.4486702466594" 0
"1838" "Tres_Marias" "4.48194341303752" 0.100000000000001
"1839" "Tres_Marias" "4.51347936848444" 0.200000000000001
"1840" "Tres_Marias" "4.54296927357111" 0.300000000000001
"1841" "Tres_Marias" "4.57006365648658" 0.4
"1842" "Tres_Marias" "4.59436804294297" 0.5
"1843" "Tres_Marias" "2.36525911002283" 0.600000000000001
"1844" "Tres_Marias" "1.4448425942952" 0.700000000000001
"1845" "Tres_Marias" "1.04926380928519" 0.800000000000001
"1846" "Tres_Marias" "0.867246352484555" 0.9
"1847" "Tres_Marias" "0.773554671059543" 1
"1848" "Tres_Marias" "0.716605390600564" 1.1
"1849" "Tres_Marias" "0.674834197588054" 1.2
"1850" "Tres_Marias" "0.639282537301012" 1.3
"1851" "Tres_Marias" "0.606384713758278" 1.4
"1852" "Tres_Marias" "0.353286039119683" 1.5
"1853" "Tres_Marias" "0.238035737131061" 1.6
"1854" "Tres_Marias" "0.181119712566064" 1.7
"1855" "Tres_Marias" "0.150094801158061" 1.8
"1856" "Tres_Marias" "0.13120545515884" 1.9
"1857" "Tres_Marias" "0.0950392743363327" 2
"1858" "Tres_Marias" "0.0748499113759665" 2.1
"1859" "Tres_Marias" "0.0625869918103038" 2.2
"1860" "Tres_Marias" "0.0544741767065356" 2.3
"1861" "Tres_Marias" "0.0422977875526609" 2.4
"1862" "Tres_Marias" "0.034482333204579" 2.5
"1863" "Tres_Marias" "0.0291232651424821" 2.6
"1864" "Tres_Marias" "0.0252018792489358" 2.7
"1865" "Tres_Marias" "0.0221463629780291" 2.8
"1866" "Tres_Marias" "0.0162959606624533" 2.9
"1867" "Tres_Marias" "0.012231717658242" 3
"1868" "Tres_Marias" "0.00935387295425989" 3.1
"1869" "Tres_Marias" "0.00727771273917552" 3.2
"1870" "Tres_Marias" "0.00575309346916746" 3.3
"1871" "Tres_Marias" "0.0046153293000585" 3.4
"1872" "Tres_Marias" "0.00375487194116211" 3.5
"1873" "Pasi_Gusung_North_nonreserve2" "0" -12
"1874" "Pasi_Gusung_North_nonreserve2" "0" -11.9
"1875" "Pasi_Gusung_North_nonreserve2" "0" -11.8
"1876" "Pasi_Gusung_North_nonreserve2" "0" -11.7
"1877" "Pasi_Gusung_North_nonreserve2" "0" -11.6
"1878" "Pasi_Gusung_North_nonreserve2" "0" -11.5
"1879" "Pasi_Gusung_North_nonreserve2" "0" -11.4
"1880" "Pasi_Gusung_North_nonreserve2" "0" -11.3
"1881" "Pasi_Gusung_North_nonreserve2" "0" -11.2
"1882" "Pasi_Gusung_North_nonreserve2" "0" -11.1
"1883" "Pasi_Gusung_North_nonreserve2" "0" -11
"1884" "Pasi_Gusung_North_nonreserve2" "0" -10.9
"1885" "Pasi_Gusung_North_nonreserve2" "0" -10.8
"1886" "Pasi_Gusung_North_nonreserve2" "0" -10.7
"1887" "Pasi_Gusung_North_nonreserve2" "0" -10.6
"1888" "Pasi_Gusung_North_nonreserve2" "0" -10.5
"1889" "Pasi_Gusung_North_nonreserve2" "0" -10.4
"1890" "Pasi_Gusung_North_nonreserve2" "0" -10.3
"1891" "Pasi_Gusung_North_nonreserve2" "0" -10.2
"1892" "Pasi_Gusung_North_nonreserve2" "0" -10.1
"1893" "Pasi_Gusung_North_nonreserve2" "0" -10
"1894" "Pasi_Gusung_North_nonreserve2" "0" -9.9
"1895" "Pasi_Gusung_North_nonreserve2" "0" -9.8
"1896" "Pasi_Gusung_North_nonreserve2" "0" -9.7
"1897" "Pasi_Gusung_North_nonreserve2" "0" -9.6
"1898" "Pasi_Gusung_North_nonreserve2" "0" -9.5
"1899" "Pasi_Gusung_North_nonreserve2" "0" -9.4
"1900" "Pasi_Gusung_North_nonreserve2" "0" -9.3
"1901" "Pasi_Gusung_North_nonreserve2" "0" -9.2
"1902" "Pasi_Gusung_North_nonreserve2" "0" -9.1
"1903" "Pasi_Gusung_North_nonreserve2" "0" -9
"1904" "Pasi_Gusung_North_nonreserve2" "0" -8.9
"1905" "Pasi_Gusung_North_nonreserve2" "0" -8.8
"1906" "Pasi_Gusung_North_nonreserve2" "0" -8.7
"1907" "Pasi_Gusung_North_nonreserve2" "0" -8.6
"1908" "Pasi_Gusung_North_nonreserve2" "0" -8.5
"1909" "Pasi_Gusung_North_nonreserve2" "0" -8.4
"1910" "Pasi_Gusung_North_nonreserve2" "0" -8.3
"1911" "Pasi_Gusung_North_nonreserve2" "0" -8.2
"1912" "Pasi_Gusung_North_nonreserve2" "0" -8.1
"1913" "Pasi_Gusung_North_nonreserve2" "0" -8
"1914" "Pasi_Gusung_North_nonreserve2" "0" -7.9
"1915" "Pasi_Gusung_North_nonreserve2" "0" -7.8
"1916" "Pasi_Gusung_North_nonreserve2" "0" -7.7
"1917" "Pasi_Gusung_North_nonreserve2" "0" -7.6
"1918" "Pasi_Gusung_North_nonreserve2" "0" -7.5
"1919" "Pasi_Gusung_North_nonreserve2" "0" -7.4
"1920" "Pasi_Gusung_North_nonreserve2" "0" -7.3
"1921" "Pasi_Gusung_North_nonreserve2" "0" -7.2
"1922" "Pasi_Gusung_North_nonreserve2" "0" -7.1
"1923" "Pasi_Gusung_North_nonreserve2" "0" -7
"1924" "Pasi_Gusung_North_nonreserve2" "0" -6.9
"1925" "Pasi_Gusung_North_nonreserve2" "0" -6.8
"1926" "Pasi_Gusung_North_nonreserve2" "0" -6.7
"1927" "Pasi_Gusung_North_nonreserve2" "0" -6.6
"1928" "Pasi_Gusung_North_nonreserve2" "0" -6.5
"1929" "Pasi_Gusung_North_nonreserve2" "0" -6.4
"1930" "Pasi_Gusung_North_nonreserve2" "0" -6.3
"1931" "Pasi_Gusung_North_nonreserve2" "0" -6.2
"1932" "Pasi_Gusung_North_nonreserve2" "0" -6.1
"1933" "Pasi_Gusung_North_nonreserve2" "0" -6
"1934" "Pasi_Gusung_North_nonreserve2" "0" -5.9
"1935" "Pasi_Gusung_North_nonreserve2" "0" -5.8
"1936" "Pasi_Gusung_North_nonreserve2" "0" -5.7
"1937" "Pasi_Gusung_North_nonreserve2" "0" -5.6
"1938" "Pasi_Gusung_North_nonreserve2" "0" -5.5
"1939" "Pasi_Gusung_North_nonreserve2" "0" -5.4
"1940" "Pasi_Gusung_North_nonreserve2" "0" -5.3
"1941" "Pasi_Gusung_North_nonreserve2" "0" -5.2
"1942" "Pasi_Gusung_North_nonreserve2" "0" -5.1
"1943" "Pasi_Gusung_North_nonreserve2" "0" -5
"1944" "Pasi_Gusung_North_nonreserve2" "0" -4.9
"1945" "Pasi_Gusung_North_nonreserve2" "0" -4.8
"1946" "Pasi_Gusung_North_nonreserve2" "0" -4.7
"1947" "Pasi_Gusung_North_nonreserve2" "0" -4.6
"1948" "Pasi_Gusung_North_nonreserve2" "0" -4.5
"1949" "Pasi_Gusung_North_nonreserve2" "0" -4.4
"1950" "Pasi_Gusung_North_nonreserve2" "0" -4.3
"1951" "Pasi_Gusung_North_nonreserve2" "0" -4.2
"1952" "Pasi_Gusung_North_nonreserve2" "0" -4.1
"1953" "Pasi_Gusung_North_nonreserve2" "0" -4
"1954" "Pasi_Gusung_North_nonreserve2" "0" -3.9
"1955" "Pasi_Gusung_North_nonreserve2" "0" -3.8
"1956" "Pasi_Gusung_North_nonreserve2" "0" -3.7
"1957" "Pasi_Gusung_North_nonreserve2" "0" -3.6
"1958" "Pasi_Gusung_North_nonreserve2" "0" -3.5
"1959" "Pasi_Gusung_North_nonreserve2" "0" -3.4
"1960" "Pasi_Gusung_North_nonreserve2" "0" -3.3
"1961" "Pasi_Gusung_North_nonreserve2" "0" -3.2
"1962" "Pasi_Gusung_North_nonreserve2" "0" -3.1
"1963" "Pasi_Gusung_North_nonreserve2" "0" -3
"1964" "Pasi_Gusung_North_nonreserve2" "0" -2.9
"1965" "Pasi_Gusung_North_nonreserve2" "0" -2.8
"1966" "Pasi_Gusung_North_nonreserve2" "0" -2.7
"1967" "Pasi_Gusung_North_nonreserve2" "0" -2.6
"1968" "Pasi_Gusung_North_nonreserve2" "0" -2.5
"1969" "Pasi_Gusung_North_nonreserve2" "0" -2.4
"1970" "Pasi_Gusung_North_nonreserve2" "0" -2.3
"1971" "Pasi_Gusung_North_nonreserve2" "0" -2.2
"1972" "Pasi_Gusung_North_nonreserve2" "0" -2.1
"1973" "Pasi_Gusung_North_nonreserve2" "0" -2
"1974" "Pasi_Gusung_North_nonreserve2" "0" -1.9
"1975" "Pasi_Gusung_North_nonreserve2" "0" -1.8
"1976" "Pasi_Gusung_North_nonreserve2" "0" -1.7
"1977" "Pasi_Gusung_North_nonreserve2" "0" -1.6
"1978" "Pasi_Gusung_North_nonreserve2" "10" -1.5
"1979" "Pasi_Gusung_North_nonreserve2" "8.63773437303551" -1.4
"1980" "Pasi_Gusung_North_nonreserve2" "7.88310865939442" -1.3
"1981" "Pasi_Gusung_North_nonreserve2" "7.52461750506327" -1.2
"1982" "Pasi_Gusung_North_nonreserve2" "7.4129997349591" -1.1
"1983" "Pasi_Gusung_North_nonreserve2" "7.44587647754478" -1
"1984" "Pasi_Gusung_North_nonreserve2" "7.48215880097819" -0.899999999999999
"1985" "Pasi_Gusung_North_nonreserve2" "7.51758941789501" -0.799999999999999
"1986" "Pasi_Gusung_North_nonreserve2" "7.55201526333645" -0.699999999999999
"1987" "Pasi_Gusung_North_nonreserve2" "7.58526225175869" -0.6
"1988" "Pasi_Gusung_North_nonreserve2" "7.61713255289954" -0.5
"1989" "Pasi_Gusung_North_nonreserve2" "7.64740155552718" -0.399999999999999
"1990" "Pasi_Gusung_North_nonreserve2" "7.67581449589566" -0.299999999999999
"1991" "Pasi_Gusung_North_nonreserve2" "7.70208273030097" -0.199999999999999
"1992" "Pasi_Gusung_North_nonreserve2" "7.72587963562393" -0.0999999999999996
"1993" "Pasi_Gusung_North_nonreserve2" "7.74683612882277" 0
"1994" "Pasi_Gusung_North_nonreserve2" "7.76453580682066" 0.100000000000001
"1995" "Pasi_Gusung_North_nonreserve2" "7.77850972316325" 0.200000000000001
"1996" "Pasi_Gusung_North_nonreserve2" "7.78823083846332" 0.300000000000001
"1997" "Pasi_Gusung_North_nonreserve2" "7.79310820955997" 0.4
"1998" "Pasi_Gusung_North_nonreserve2" "7.79248101931584" 0.5
"1999" "Pasi_Gusung_North_nonreserve2" "3.46467931429574" 0.600000000000001
"2000" "Pasi_Gusung_North_nonreserve2" "1.78431088597263" 0.700000000000001
"2001" "Pasi_Gusung_North_nonreserve2" "1.10138586524213" 0.800000000000001
"2002" "Pasi_Gusung_North_nonreserve2" "0.80292744185074" 0.9
"2003" "Pasi_Gusung_North_nonreserve2" "0.658620098638574" 1
"2004" "Pasi_Gusung_North_nonreserve2" "0.578866796900942" 1.1
"2005" "Pasi_Gusung_North_nonreserve2" "0.527250138098458" 1.2
"2006" "Pasi_Gusung_North_nonreserve2" "0.488469971721235" 1.3
"2007" "Pasi_Gusung_North_nonreserve2" "0.456014834239923" 1.4
"2008" "Pasi_Gusung_North_nonreserve2" "0.293380491970409" 1.5
"2009" "Pasi_Gusung_North_nonreserve2" "0.21309320375997" 1.6
"2010" "Pasi_Gusung_North_nonreserve2" "0.169399581239901" 1.7
"2011" "Pasi_Gusung_North_nonreserve2" "0.143107863944242" 1.8
"2012" "Pasi_Gusung_North_nonreserve2" "0.125685594729128" 1.9
"2013" "Pasi_Gusung_North_nonreserve2" "0.0813566285171842" 2
"2014" "Pasi_Gusung_North_nonreserve2" "0.0571626973917964" 2.1
"2015" "Pasi_Gusung_North_nonreserve2" "0.0430081920246941" 2.2
"2016" "Pasi_Gusung_North_nonreserve2" "0.0341447046501006" 2.3
"2017" "Pasi_Gusung_North_nonreserve2" "0.0193417028121326" 2.4
"2018" "Pasi_Gusung_North_nonreserve2" "0.0112833636434162" 2.5
"2019" "Pasi_Gusung_North_nonreserve2" "0.00678624907996658" 2.6
"2020" "Pasi_Gusung_North_nonreserve2" "0.00421099604488818" 2.7
"2021" "Pasi_Gusung_North_nonreserve2" "0.0026968210690795" 2.8
"2022" "Pasi_Gusung_North_nonreserve2" "0.0017824494985282" 2.9
"2023" "Pasi_Gusung_North_nonreserve2" "0.001215421743482" 3
"2024" "Pasi_Gusung_North_nonreserve2" "0.000854551631077196" 3.1
"2025" "Pasi_Gusung_North_nonreserve2" "0.000619153866102733" 3.2
"2026" "Pasi_Gusung_North_nonreserve2" "0.000462135303285247" 3.3
"2027" "Pasi_Gusung_North_nonreserve2" "0.000355474789846882" 3.4
"2028" "Pasi_Gusung_North_nonreserve2" "0.000282260053248414" 3.5
"2029" "Pasi_Gusung_North_nonreserve3" "0" -12
"2030" "Pasi_Gusung_North_nonreserve3" "0" -11.9
"2031" "Pasi_Gusung_North_nonreserve3" "0" -11.8
"2032" "Pasi_Gusung_North_nonreserve3" "0" -11.7
"2033" "Pasi_Gusung_North_nonreserve3" "0" -11.6
"2034" "Pasi_Gusung_North_nonreserve3" "0" -11.5
"2035" "Pasi_Gusung_North_nonreserve3" "0" -11.4
"2036" "Pasi_Gusung_North_nonreserve3" "0" -11.3
"2037" "Pasi_Gusung_North_nonreserve3" "0" -11.2
"2038" "Pasi_Gusung_North_nonreserve3" "0" -11.1
"2039" "Pasi_Gusung_North_nonreserve3" "0" -11
"2040" "Pasi_Gusung_North_nonreserve3" "0" -10.9
"2041" "Pasi_Gusung_North_nonreserve3" "0" -10.8
"2042" "Pasi_Gusung_North_nonreserve3" "0" -10.7
"2043" "Pasi_Gusung_North_nonreserve3" "0" -10.6
"2044" "Pasi_Gusung_North_nonreserve3" "0" -10.5
"2045" "Pasi_Gusung_North_nonreserve3" "0" -10.4
"2046" "Pasi_Gusung_North_nonreserve3" "0" -10.3
"2047" "Pasi_Gusung_North_nonreserve3" "0" -10.2
"2048" "Pasi_Gusung_North_nonreserve3" "0" -10.1
"2049" "Pasi_Gusung_North_nonreserve3" "0" -10
"2050" "Pasi_Gusung_North_nonreserve3" "0" -9.9
"2051" "Pasi_Gusung_North_nonreserve3" "0" -9.8
