"Site" "ss_data" "size"
"244" "Pinasil" "2431.99029589736" -3.3
"245" "Pinasil" "2287.57365375459" -3.2
"246" "Pinasil" "2137.8457953925" -3.1
"247" "Pinasil" "1981.27278474444" -3
"248" "Pinasil" "1816.97254178452" -2.9
"249" "Pinasil" "1644.9682726428" -2.8
"250" "Pinasil" "1466.40627274367" -2.7
"251" "Pinasil" "1283.67648244602" -2.6
"252" "Pinasil" "1100.37092219741" -2.5
"253" "Pinasil" "921.032752902883" -2.4
"254" "Pinasil" "750.691038562662" -2.3
"255" "Pinasil" "594.236824533668" -2.2
"256" "Pinasil" "455.756084608809" -2.1
"257" "Pinasil" "337.968571833653" -2
"258" "Pinasil" "241.908021563767" -1.9
"259" "Pinasil" "166.916472454486" -1.8
"260" "Pinasil" "110.935225991634" -1.7
"261" "Pinasil" "70.9933146153985" -1.6
"262" "Pinasil" "43.7113870802466" -1.5
"263" "Pinasil" "25.9159259025079" -1.4
"264" "Pinasil" "14.8143254225813" -1.3
"265" "Pinasil" "8.17816940951258" -1.2
"266" "Pinasil" "4.36874245837858" -1.1
"267" "Pinasil" "2.26350705124641" -1
"268" "Pinasil" "1.14036270464262" -0.899999999999999
"269" "Pinasil" "0.560198427687988" -0.799999999999999
"270" "Pinasil" "0.269123642882153" -0.699999999999999
"271" "Pinasil" "0.126823254522746" -0.6
"272" "Pinasil" "0.0588091155470789" -0.5
"273" "Pinasil" "0.0269197967657211" -0.399999999999999
"274" "Pinasil" "0.0122031576231708" -0.299999999999999
"275" "Pinasil" "0.00549590091872004" -0.199999999999999
"276" "Pinasil" "0.00246695604476909" -0.0999999999999996
"277" "Pinasil" "0.00110720112450745" 0
"278" "Pinasil" "0.000498452824230334" 0.100000000000001
"279" "Pinasil" "0.000225818516731449" 0.200000000000001
"280" "Pinasil" "0.00010329391910094" 0.300000000000001
"281" "Pinasil" "4.7871640664429e-05" 0.4
"282" "Pinasil" "2.25625991727136e-05" 0.5
"283" "Pinasil" "1.08591665623157e-05" 0.600000000000001
"284" "Pinasil" "5.36219184556823e-06" 0.700000000000001
"285" "Pinasil" "2.73170115846403e-06" 0.800000000000001
"286" "Pinasil" "1.44541245613622e-06" 0.9
"287" "Pinasil" "8.01054877396133e-07" 1
"288" "Pinasil" "4.69987243515715e-07" 1.1
"289" "Pinasil" "2.80076135346938e-07" 1.2
"290" "Pinasil" "1.6987890035618e-07" 1.3
"291" "Pinasil" "1.05378652671596e-07" 1.4
"292" "Pinasil" "6.70826284304729e-08" 1.5
"293" "Pinasil" "4.39828980678624e-08" 1.6
"294" "Pinasil" "2.99459637068019e-08" 1.7
"295" "Pinasil" "2.12779205432495e-08" 1.8
"296" "Pinasil" "1.54931379441208e-08" 1.9
"297" "Pinasil" "1.16470667782725e-08" 2
"298" "Pinasil" "9.06286905941539e-09" 2.1
"299" "Pinasil" "7.31840168775783e-09" 2.2
"300" "Pinasil" "6.0699103785306e-09" 2.3
"301" "Pinasil" "5.17496234016046e-09" 2.4
"302" "Pinasil" "4.67687768542165e-09" 2.5
"303" "Pinasil" "4.51186349350547e-09" 2.6
"304" "Pinasil" "4.64710681295365e-09" 2.7
"305" "Pinasil" "4.78260553435656e-09" 2.8
"306" "Pinasil" "4.91722054817765e-09" 2.9
"307" "Pinasil" "5.04953961665276e-09" 3
"308" "Pinasil" "5.17786797317561e-09" 3.1
"309" "Pinasil" "5.30023143011864e-09" 3.2
"310" "Pinasil" "5.4143962530917e-09" 3.3
"311" "Pinasil" "5.51791061643531e-09" 3.4
