"Site" "ss_data" "size"
"435" "Tres_Marias" "0.740069656430661" 0.200000000000001
"436" "Tres_Marias" "0.698670808362552" 0.300000000000001
"437" "Tres_Marias" "0.659587775578145" 0.4
"438" "Tres_Marias" "0.622691013399787" 0.5
"439" "Tres_Marias" "0.587858223765572" 0.600000000000001
"440" "Tres_Marias" "0.554973949860013" 0.700000000000001
"441" "Tres_Marias" "0.523929193420704" 0.800000000000001
"442" "Tres_Marias" "0.494621053452527" 0.9
"443" "Tres_Marias" "0.466952385151859" 1
"444" "Tres_Marias" "0.440831477910266" 1.1
"445" "Tres_Marias" "0.416171751330384" 1.2
"446" "Tres_Marias" "0.39289146824641" 1.3
"447" "Tres_Marias" "0.370913463797969" 1.4
"448" "Tres_Marias" "0.350164889659358" 1.5
"449" "Tres_Marias" "0.330576972576377" 1.6
"450" "Tres_Marias" "0.312084786410402" 1.7
"451" "Tres_Marias" "0.294627036934109" 1.8
"452" "Tres_Marias" "0.27814585866554" 1.9
"453" "Tres_Marias" "0.262586623067091" 2
"454" "Tres_Marias" "0.247897757473679" 2.1
"455" "Tres_Marias" "0.234030574149917" 2.2
"456" "Tres_Marias" "0.220939108909668" 2.3
"457" "Tres_Marias" "0.208579968763092" 2.4
"458" "Tres_Marias" "0.196912188086176" 2.5
"459" "Tres_Marias" "0.185897092836013" 2.6
"460" "Tres_Marias" "0.175498172361772" 2.7
"461" "Tres_Marias" "0.165680958386433" 2.8
"462" "Tres_Marias" "0.156412910758188" 2.9
"463" "Tres_Marias" "0.147663309592806" 3
"464" "Tres_Marias" "0.139403153449464" 3.1
"465" "Tres_Marias" "0.131605063202522" 3.2
"466" "Tres_Marias" "0.124243191290638" 3.3
"467" "Tres_Marias" "0.117293136042399" 3.4
"468" "Tres_Marias" "0.110731860794511" 3.5
"469" "Pasi_Gusung_North_nonreserve2" "741.573895432978" -12
"470" "Pasi_Gusung_North_nonreserve2" "700.090901553222" -11.9
"471" "Pasi_Gusung_North_nonreserve2" "660.928430000136" -11.8
"472" "Pasi_Gusung_North_nonreserve2" "623.956672788211" -11.7
"473" "Pasi_Gusung_North_nonreserve2" "589.053083276887" -11.6
"474" "Pasi_Gusung_North_nonreserve2" "556.101969977302" -11.5
"475" "Pasi_Gusung_North_nonreserve2" "524.9941130811" -11.4
"476" "Pasi_Gusung_North_nonreserve2" "495.626402440294" -11.3
"477" "Pasi_Gusung_North_nonreserve2" "467.901495798225" -11.2
"478" "Pasi_Gusung_North_nonreserve2" "441.727496138766" -11.1
"479" "Pasi_Gusung_North_nonreserve2" "417.01764708435" -11
"480" "Pasi_Gusung_North_nonreserve2" "393.690045333145" -10.9
"481" "Pasi_Gusung_North_nonreserve2" "371.667369182254" -10.8
"482" "Pasi_Gusung_North_nonreserve2" "350.876622237083" -10.7
"483" "Pasi_Gusung_North_nonreserve2" "331.248891457386" -10.6
"484" "Pasi_Gusung_North_nonreserve2" "312.719118738" -10.5
"485" "Pasi_Gusung_North_nonreserve2" "295.225885267158" -10.4
"486" "Pasi_Gusung_North_nonreserve2" "278.711207947601" -10.3
"487" "Pasi_Gusung_North_nonreserve2" "263.12034720572" -10.2
"488" "Pasi_Gusung_North_nonreserve2" "248.401625551689" -10.1
"489" "Pasi_Gusung_North_nonreserve2" "234.506256289175" -10
"490" "Pasi_Gusung_North_nonreserve2" "221.388181806889" -9.9
"491" "Pasi_Gusung_North_nonreserve2" "209.00392091596" -9.8
"492" "Pasi_Gusung_North_nonreserve2" "197.312424727114" -9.7
"493" "Pasi_Gusung_North_nonreserve2" "186.27494058998" -9.6
"494" "Pasi_Gusung_North_nonreserve2" "175.854883643485" -9.5
"495" "Pasi_Gusung_North_nonreserve2" "166.017715551627" -9.4
"496" "Pasi_Gusung_North_nonreserve2" "156.730830022657" -9.3
"497" "Pasi_Gusung_North_nonreserve2" "147.963444732209" -9.2
"498" "Pasi_Gusung_North_nonreserve2" "139.686499292173" -9.1
"499" "Pasi_Gusung_North_nonreserve2" "131.872558927082" -9
"500" "Pasi_Gusung_North_nonreserve2" "124.495723538768" -8.9
"501" "Pasi_Gusung_North_nonreserve2" "117.53154185786" -8.8
"502" "Pasi_Gusung_North_nonreserve2" "110.956930397567" -8.7
"503" "Pasi_Gusung_North_nonreserve2" "104.750096941123" -8.6
"504" "Pasi_Gusung_North_nonreserve2" "98.890468309272" -8.5
"505" "Pasi_Gusung_North_nonreserve2" "93.3586221683765" -8.4
"506" "Pasi_Gusung_North_nonreserve2" "88.1362226531241" -8.3
"507" "Pasi_Gusung_North_nonreserve2" "83.2059595904395" -8.2
"508" "Pasi_Gusung_North_nonreserve2" "78.5514911231616" -8.1
"509" "Pasi_Gusung_North_nonreserve2" "74.1573895432978" -8
"510" "Pasi_Gusung_North_nonreserve2" "70.0090901553222" -7.9
"511" "Pasi_Gusung_North_nonreserve2" "66.0928430000138" -7.8
"512" "Pasi_Gusung_North_nonreserve2" "62.3956672788209" -7.7
"513" "Pasi_Gusung_North_nonreserve2" "58.9053083276887" -7.6
"514" "Pasi_Gusung_North_nonreserve2" "55.6101969977302" -7.5
"515" "Pasi_Gusung_North_nonreserve2" "52.49941130811" -7.4
"516" "Pasi_Gusung_North_nonreserve2" "49.5626402440295" -7.3
"517" "Pasi_Gusung_North_nonreserve2" "46.7901495798224" -7.2
"518" "Pasi_Gusung_North_nonreserve2" "44.1727496138766" -7.1
"519" "Pasi_Gusung_North_nonreserve2" "41.701764708435" -7
"520" "Pasi_Gusung_North_nonreserve2" "39.3690045333145" -6.9
"521" "Pasi_Gusung_North_nonreserve2" "37.1667369182254" -6.8
"522" "Pasi_Gusung_North_nonreserve2" "35.0876622237083" -6.7
"523" "Pasi_Gusung_North_nonreserve2" "33.1248891457385" -6.6
"524" "Pasi_Gusung_North_nonreserve2" "31.2719118738" -6.5
"525" "Pasi_Gusung_North_nonreserve2" "29.5225885267158" -6.4
"526" "Pasi_Gusung_North_nonreserve2" "27.8711207947601" -6.3
"527" "Pasi_Gusung_North_nonreserve2" "26.312034720572" -6.2
"528" "Pasi_Gusung_North_nonreserve2" "24.8401625551689" -6.1
"529" "Pasi_Gusung_North_nonreserve2" "23.4506256289175" -6
"530" "Pasi_Gusung_North_nonreserve2" "22.1388181806889" -5.9
"531" "Pasi_Gusung_North_nonreserve2" "20.900392091596" -5.8
